W513  D,"OUTPUT OF MDO PUMP M1520.36,  E221",
W513  E,"OUTPUT OF MDO PUMP M1528.03,  E222",
W513  F,"OUTPUT OF MDO PUMP M1525.01,  E223",
,,
W514  0,"OUTPUT OF MDO PUMP M1530.01,  E224",
W514  1,,
W514  2,,
W514  3,,
W514  4,,
W514  5,,
W514  6,,
W514  7,,
W514  8,,
W514  9,,
W514  A,,
W514  B,,
W514  C,,
W514  D,,
W514  E,,
W514  F,,
,,
W515  0,,
W515  1,,
W515  2,,
W515  3,,
W515  4,,
W515  5,,
W515  6,,
W515  7,,
W515  8,,
W515  9,,
W515  A,,
W515  B,,
W515  C,,
W515  D,,
W515  E,,
W515  F,,
,,
W516  0,OUTPUT OF CHILL ROLL EXHAUST HOOD M1263.01,"OC4, 0"
W516  1,OUTPUT OF CHILL ROLL WATER REMOVAL 1330.01,"OC4, 4"
W516  2,OUTPUT OF CHILL ROLL WATER REMOVAL 1330.02,"OC4, 1"
W516  3,OUTPUT OF CHILL ROLL WATER REMOVAL 1330.03,"OC4, 2"
W516  4,OUTPUT OF CHILL ROLL WATER REMOVAL 1310.03,"OC4, 3"
W516  5,OUTPUT OF CHILL ROLL HORIZONTAL MOVEMENT M1301.01,
W516  6,OUTPUT OF CHILL ROLL BRAKE Y1301.02,
W516  7,OUTPUT OF AUXILIARY WINDER #1  M1360.01,
W516  8,,
W516  9,,
W516  A,OUTPUT OF AUXILIARY WINDER #2  M1450.01,
W516  B,,
W516  C,,
W516  D,,
W516  E,OUTPUT OF TDO CHAIN TENSION SYSTEM  M1515.01,
W516  F,,
,,
W517  0,OUTPUT OF VACUUM ROLL #1 BLOWER  M1812.01,
W517  1,OUTPUT OF VACUUM ROLL #2 BLOWER  M1825.01,
W517  2,OUTPUT OF OZONE EXHAUST BLOWER #1  M1831.01,
W517  3,OUTPUT OF OZONE EXHAUST BLOWER #2  M1831.02,
W517  4,OUTPUT OF AUXILIARY WINDER #3,
W517  5,OUTPUT OF OZONE EXHAUST BLOWER #3  M1831.03,
W517  6,,
W517  7,,
W517  8,,
W517  9,,
W517  A,,
W517  B,,
W517  C,,
W517  D,,
W517  E,,
W517  F,,
,,
W518  0,OUTPUT OF OZONE TREATER BLOWER #1,
W518  1,OUTPUT OF OZONE TREATER BLOWER #2,
W518  2,OUTPUT OF OZONE TREATER BLOWER #3,
W518  3,OUTPUT OF OZONE TREATER BLOWER #4,
W518  4,,
W518  5,,
W518  6,,
W518  7,,
W518  8,,
W518  9,,
W518  A,,
W518  B,,
W518  C,,
W518  D,,
W518  E,,
W518  F,,
,,
W519  0,,
W519  1,,
W519  2,,
W519  3,,
W519  4,,
W519  5,,
W519  6,,
W519  7,,
W519  8,,
W519  9,,
W519  A,,
W519  B,,
W519  C,,
W519  D,,
W519  E,,
W519  F,,
,,
W520  0,"IN XOR OUT OF CHILL ROLL COOLING SKID,  E160",
W520  1,"IN XOR OUT OF WATER BATH COOLING SKID,  E161",
W520  2,"IN XOR OUT OF ELECTROMAGNETIC BRAKE,    E162",
W520  3,,
W520  4,,
W520  5,,
W520  6,,
W520  7,,
W520  8,,
W520  9,,
W520  A,"IN XOR OUT OF MDO PUMP M1430.01,  E170",
W520  B,"IN XOR OUT OF MDO PUMP M1430.02,  E171",
W520  C,"IN XOR OUT OF MDO PUMP M1430.03,  E172",
W520  D,"IN XOR OUT OF MDO PUMP M1430.04,  E173",
W520  E,"IN XOR OUT OF MDO PUMP M1430.05,  E174",
W520  F,"IN XOR OUT OF MDO PUMP M1430.06,  E175",
,,
W521  0,"IN XOR OUT OF MDO PUMP M1430.07,  E176",
W521  1,"IN XOR OUT OF MDO PUMP M1430.08,  E177",
W521  2,"IN XOR OUT OF MDO PUMP M1430.09,  E178",
W521  3,"IN XOR OUT OF MDO PUMP M1430.10,  E179",
W521  4,"IN XOR OUT OF MDO PUMP M1430.11,  E180",
W521  5,"IN XOR OUT OF MDO PUMP M1430.12,  E181",
W521  6,,
W521  7,,
W521  8,,
W521  9,"IN XOR OUT OF TDO BLOWER M1520.01,  E185",
W521  A,"IN XOR OUT OF TDO BLOWER M1528.01,  E186",
W521  B,"IN XOR OUT OF TDO BLOWER M1520.02,  E187",
W521  C,"IN XOR OUT OF TDO BLOWER M1520.03,  E188",
W521  D,"IN XOR OUT OF TDO BLOWER M1520.04,  E189",
